5, 23, 15, 4, 7, 22, 12, 19, 29, 13, 9, 26, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
5, 23, 15, 4, 7, 22, 12, 19, 29, 13, 9, 26, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
5, 23, 15, 4, 7, 22, 12, 19, 29, 13, 9, 26, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
5, 23, 4, 4, 7, 22, 12, 19, 29, 13, 9, 26, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
5, 23, 4, 15, 7, 22, 12, 19, 29, 13, 9, 26, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 23, 4, 15, 7, 22, 12, 19, 29, 13, 9, 26, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 4, 15, 7, 22, 12, 19, 29, 13, 9, 26, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 15, 15, 7, 22, 12, 19, 29, 13, 9, 26, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 15, 23, 7, 22, 12, 19, 29, 13, 9, 26, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 15, 23, 7, 22, 12, 19, 29, 13, 9, 26, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 15, 23, 7, 22, 12, 19, 29, 13, 9, 26, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 15, 23, 7, 22, 12, 19, 29, 13, 9, 26, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 15, 23, 7, 22, 12, 19, 29, 13, 9, 26, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 15, 23, 7, 22, 12, 19, 29, 13, 9, 26, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 15, 23, 7, 12, 12, 19, 29, 13, 9, 26, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 15, 23, 7, 12, 19, 19, 29, 13, 9, 26, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 15, 23, 7, 12, 19, 22, 29, 13, 9, 26, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 15, 23, 7, 12, 19, 22, 29, 13, 9, 26, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 15, 23, 7, 12, 19, 22, 29, 13, 9, 26, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 23, 7, 12, 19, 22, 29, 13, 9, 26, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 12, 7, 12, 19, 22, 29, 13, 9, 26, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 12, 15, 12, 19, 22, 29, 13, 9, 26, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 12, 15, 19, 19, 22, 29, 13, 9, 26, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 12, 15, 19, 22, 22, 29, 13, 9, 26, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 12, 15, 19, 22, 23, 29, 13, 9, 26, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 12, 15, 19, 22, 23, 13, 13, 9, 26, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 12, 15, 19, 22, 23, 13, 29, 9, 26, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 12, 15, 19, 22, 23, 13, 29, 9, 26, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 12, 15, 19, 22, 23, 13, 29, 9, 26, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 12, 15, 19, 22, 23, 9, 29, 9, 26, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 12, 15, 19, 22, 23, 9, 13, 9, 26, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 12, 15, 19, 22, 23, 9, 13, 26, 26, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 12, 15, 19, 22, 23, 9, 13, 26, 29, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 12, 15, 19, 22, 23, 9, 13, 26, 29, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 12, 15, 19, 22, 23, 9, 13, 26, 29, 17, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 12, 15, 19, 22, 23, 9, 13, 26, 29, 14, 25, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 12, 15, 19, 22, 23, 9, 13, 26, 29, 14, 17, 14, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 12, 15, 19, 22, 23, 9, 13, 26, 29, 14, 17, 25, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 12, 15, 19, 22, 23, 9, 13, 26, 29, 14, 17, 25, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 12, 15, 19, 22, 23, 9, 13, 26, 29, 14, 17, 25, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 12, 15, 19, 22, 23, 9, 13, 14, 29, 14, 17, 25, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 12, 15, 19, 22, 23, 9, 13, 14, 17, 14, 17, 25, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 12, 15, 19, 22, 23, 9, 13, 14, 17, 25, 17, 25, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 12, 15, 19, 22, 23, 9, 13, 14, 17, 25, 26, 25, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 12, 15, 19, 22, 23, 9, 13, 14, 17, 25, 26, 29, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 12, 15, 19, 22, 23, 9, 13, 14, 17, 25, 26, 29, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 12, 15, 19, 22, 23, 9, 13, 14, 17, 25, 26, 29, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 12, 15, 19, 22, 23, 9, 13, 14, 17, 25, 26, 29, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 9, 15, 19, 22, 23, 9, 13, 14, 17, 25, 26, 29, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 9, 12, 19, 22, 23, 9, 13, 14, 17, 25, 26, 29, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 9, 12, 13, 22, 23, 9, 13, 14, 17, 25, 26, 29, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 9, 12, 13, 14, 23, 9, 13, 14, 17, 25, 26, 29, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 9, 12, 13, 14, 15, 9, 13, 14, 17, 25, 26, 29, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 9, 12, 13, 14, 15, 17, 13, 14, 17, 25, 26, 29, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 9, 12, 13, 14, 15, 17, 19, 14, 17, 25, 26, 29, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 9, 12, 13, 14, 15, 17, 19, 22, 17, 25, 26, 29, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 9, 12, 13, 14, 15, 17, 19, 22, 23, 25, 26, 29, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 9, 12, 13, 14, 15, 17, 19, 22, 23, 25, 26, 29, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 9, 12, 13, 14, 15, 17, 19, 22, 23, 25, 26, 29, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 9, 12, 13, 14, 15, 17, 19, 22, 23, 25, 26, 29, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 9, 12, 13, 14, 15, 17, 19, 22, 23, 25, 26, 29, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 9, 12, 13, 14, 15, 17, 19, 22, 23, 25, 26, 29, 3, 20, 28, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 9, 12, 13, 14, 15, 17, 19, 22, 23, 25, 26, 29, 3, 20, 21, 21, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 9, 12, 13, 14, 15, 17, 19, 22, 23, 25, 26, 29, 3, 20, 21, 28, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 9, 12, 13, 14, 15, 17, 19, 22, 23, 25, 26, 29, 3, 20, 21, 28, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 9, 12, 13, 14, 15, 17, 19, 22, 23, 25, 26, 29, 3, 20, 21, 28, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 9, 12, 13, 14, 15, 17, 19, 22, 23, 25, 26, 29, 3, 20, 21, 28, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 9, 12, 13, 14, 15, 17, 19, 22, 23, 25, 26, 29, 3, 20, 21, 28, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 9, 12, 13, 14, 15, 17, 19, 22, 23, 25, 26, 29, 3, 20, 21, 28, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 9, 12, 13, 14, 15, 17, 19, 22, 23, 25, 26, 29, 3, 20, 21, 28, 2, 27, 16, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 9, 12, 13, 14, 15, 17, 19, 22, 23, 25, 26, 29, 3, 20, 21, 28, 2, 27, 8, 8, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 9, 12, 13, 14, 15, 17, 19, 22, 23, 25, 26, 29, 3, 20, 21, 28, 2, 27, 8, 16, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 9, 12, 13, 14, 15, 17, 19, 22, 23, 25, 26, 29, 3, 20, 21, 28, 2, 27, 8, 16, 10, 11, 30, 6, 18, 24, 1
4, 5, 7, 9, 12, 13, 14, 15, 17, 19, 22, 23, 25, 26, 29, 3, 20, 21, 28, 2, 8, 8, 16, 10, 11, 30, 6, 18, 24, 1
